adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,37053,tt0200710,ja,Hitokiri,"A ronin desperately seeks a way out of financial straits; he allies with the Tosa clan under the ruthless leader Takechi, who quickly takes advantage.",1.196355,/kE8XRHtnYUD0XV0nktUhS3d1vWM.jpg,"[{'name': 'Daiei Studios', 'id': 881}, {'name': 'Katsu Production Co. Ltd.', 'id': 3038}, {'name': 'Fuji Television Network', 'id': 3341}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1969-08-09,0.0,140.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Tenchu!,False,6.1,6.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,10223,tt0120324,en,A Simple Plan,"Captivated by the lure of sudden wealth, the quiet rural lives of two brothers erupt into conflicts of greed, paranoia and distrust when over $4 million in cash is discovered at the remote site of a downed small airplane. Their simple plan to retain the money while avoiding detection opens a Pandora's box when the fear of getting caught triggers panicked behavior and leads to virulent consequences",5.765416,/n8vVfHfkYzMjRJ6yXXnE9ZuHjlB.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-12-11,0.0,121.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes good people do evil things.,A Simple Plan,False,6.9,191.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,43889,tt0026126,en,Bonnie Scotland,"Stan and Ollie stow away to Scotland expecting to inherit the MacLaurel estate. When things don't quite turn out that way, they unwittingly enlist in the Scottish army and are posted to India.",1.047941,/xpMKSaKH0RoN7WwUQBPsSmxovGf.jpg,"[{'name': 'Hal Roach Studios', 'id': 2159}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1935-08-23,0.0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Bonnie Scotland,False,7.1,14.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",http://www.jeffdunham.com/,300685,tt4209802,en,Jeff Dunham: All Over the Map,"Jeff Dunham and his iconic creations, Achmed the Dead Terrorist, Walter, Peanut, and Bubba J. have embarked on an unprecedented world tour that has Dunham touching five continents, logging almost 100,000 miles and starring in arenas where few American comedians have dared to perform. Tell the wrong joke in Singapore or United Arab Emirates and risk being handcuffed before you ever leave the stage. Bring Achmed the Dead Terrorist on stage in Malaysia after a government warning forbidding his presence, and you may begin an indefinite vacation in Kuala Lumpur. While Dunham collects and crafts pop culture references that can excite a local audience upon entering each country - Achmed on this trepidation of returning to the Middle East, Walter's (lack of) understanding of current race relations in South Africa, Bubba J. finding kindred spirits in Australia - Jeff shows that humor is truly universal. Most of the time.",0.832848,/eCYqE5dunB2wzCBlKZcQUb7ou6k.jpg,"[{'name': 'Levity Productions', 'id': 2922}, {'name': 'Red Wire Blue Wire', 'id': 53622}]","[{'iso_3166_1': 'IS', 'name': 'Iceland'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'IL', 'name': 'Israel'}, {'iso_3166_1': 'NO', 'name': 'Norway'}, {'iso_3166_1': 'ZA', 'name': 'South Africa'}, {'iso_3166_1': 'AE', 'name': 'United Arab Emirates'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2014-11-18,0.0,41.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Jeff Dunham: All Over the Map,False,6.1,5.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}]",,97537,tt0187712,en,Beefcake,"Thom Fitzgerald's (The Hanging Garden) provocative blending of fiction and documentary, tells the story of Bob Mizer, the pioneering founder of the Athletic Model Guild, a company which produced still photographs and short films extolling the beauty and chiseled physiques of men. The fiction story follows photographer and enterprising businessman Mizer, who teamed up with his mother in 1945 to film his beefy star-wannabes around his sun-drenched pool. It is here that Neil, a naive, right-off-the-bus teen is lured into using his handsome looks to become a model. The wide-eyed Neil soon learns about the world of sex and prostitution. But a police raid and ensuing criminal trial soon threaten both of the men's worlds. Interspersed with the story are rare archival footage and interviews with former co-workers, customers and models.",0.653879,/vhASaZKU0mogc3ZEtMvED1DQDIy.jpg,[],[],1998-09-01,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Beefcake,False,4.6,10.0
False,,2300000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,11327,tt0077928,en,Midnight Express,"Billy Hayes is caught attempting to smuggle drugs out of Turkey. The Turkish courts decide to make an example of him, sentencing him to more than 30 years in prison. Hayes has two opportunities for release: the appeals made by his lawyer, his family, and the American government, or the ""Midnight Express"".",7.186048,/afgAGwV1WXjMoooUzaSnw7XAvhj.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Casablanca Filmworks', 'id': 15058}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1978-09-12,35000000.0,121.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'mt', 'name': 'Malti'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,"Walk into the incredible true experience of Billy Hayes, and bring all the courage you can!",Midnight Express,False,7.6,309.0
False,"{'id': 221539, 'name': 'Dracula (Universal Series)', 'poster_path': '/srgkikGqQD32mhaq8wT6Qz2eLcD.jpg', 'backdrop_path': '/sdbStuQ5qEPZqqWUlNlBd0dPtBT.jpg'}",0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",,22440,tt0027545,en,Dracula's Daughter,A countess from Transylvania seeks a psychiatrist’s help to cure her vampiric cravings.,2.076008,/pEHxABVS2iBkvhInc2gEu2utctI.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1936-05-11,0.0,71.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,She gives you that WEIRD FEELING,Dracula's Daughter,False,6.3,24.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,257623,tt0135534,el,Μαγική Πόλη,"A look at poverty in post-war Athens. Kosmas, a young man living in the slums, constantly tries to make ends meet, hoping for a better day. Because of debts, he gets tangled up in smuggling. His morals are tested and he tries to find a way out.",0.174793,/hoLDF7oK21PbSMQ1W7QYWNRqgeC.jpg,"[{'name': 'Athens Film Company', 'id': 22154}, {'name': 'Despoina Skalotheou & Sia', 'id': 93665}]","[{'iso_3166_1': 'GR', 'name': 'Greece'}]",1955-07-18,0.0,80.0,"[{'iso_639_1': 'el', 'name': 'ελληνικά'}]",Released,,The Magic City,False,7.0,2.0
False,,7500000,"[{'id': 35, 'name': 'Comedy'}]",,34341,tt0263734,en,Men with Brooms,"A witty and clever comedy that follows four longtime curling friends reunited by the last wishes of their recently deceased coach and set out to win the Golden Broom. Realising that the out of shape crew will be hard-pressed to win without a coach, Cutter swallows his pride and calls upon a retired curling champion - his estranged father. Now, these men with brooms, along with their new eccentric coach and Cutter's new romantic interest Amy, set off on a comedic journey which takes them from frozen lakes to huge arenas, searching for perfect stones, lost loves and second chances.",1.418177,/p17H0Dt7i7310uGrA7Pvyx6Oj5K.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2002-09-20,4245870.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Men with Brooms,False,4.6,8.0
False,,0,[],,157787,tt2492190,fr,Nom de code : Rose,,0.515027,/5oJLjVLkhyziMSXynWAq7KHRkgW.jpg,"[{'name': 'EuropaCorp', 'id': 6896}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2012-12-04,0.0,0.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Nom de code : Rose,False,4.9,6.0
False,"{'id': 30663, 'name': 'Harold & Kumar Collection', 'poster_path': '/9OBP4MQBAXnBZ1uXLZykIWRGnBb.jpg', 'backdrop_path': '/b70mFgsSn2hl3CvC0nRx0SHUEX0.jpg'}",9000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",,11282,tt0366551,en,Harold & Kumar Go to White Castle,"Sometimes, it takes a strange night to put everything else into focus. And that's exactly what happens to Harold and his roommate, Kumar, when they set out to get the best stoner fix money can buy: White Castle hamburgers. Both guys are at a crossroads, about to make major decisions that will affect the course of their lives. Yet they arrive at wisdom by accident as they drive around New Jersey in search of fast food.",8.344105,/wmLW4WTxXTTzD3nruLVWTl3m55b.jpg,"[{'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-05-30,23936908.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Fast Food. High Times.,Harold & Kumar Go to White Castle,False,6.6,709.0
False,"{'id': 47391, 'name': 'Sleepaway Camp Collection', 'poster_path': '/aDSw8Y7Rat8Q72oyzBRyTaAjMeO.jpg', 'backdrop_path': None}",4000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",,35626,tt0382943,en,Return to Sleepaway Camp,"It's summer camp as usual at Camp Manabe where the kids torment each other for fun while the underpaid camp staff provides as little supervision as possible. Greedy camp owner Frank and junior partner Ronnie do their best to keep everyone in line, but something sinister is about to put a slash in the roster. When campers and staff mysteriously begin disappearing and turning into gruesome corpses, paranoid Ronnie can't shake the memory of a series of grisly murders that took place at Camp Arawak. As the paranoia worsens, Ronnie's list of possible killers starts growing just like the body count. Only one thing is for certain, something is carving a bloody new trail at Sleepaway Camp where kids can be so mean and surviving this summer is gonna be a real killer!",1.829692,/eYp0oMbT556KB6lVJZ0kOh7Q78M.jpg,"[{'name': 'Go2sho', 'id': 8457}, {'name': 'Return to Sleepaway corp.', 'id': 8458}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-11-04,0.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Kids can be so mean.,Return to Sleepaway Camp,False,4.7,23.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.thecovemovie.com/,23128,tt1313104,en,The Cove,"The Cove tells the amazing true story of how an elite team of individuals, films makers and free divers embarked on a covert mission to penetrate the hidden cove in Japan, shining light on a dark and deadly secret. The shocking discoveries were only the tip of the iceberg.",12.492389,/9giC3yXFPMl5Gmy5HGd0BYvWSWS.jpg,"[{'name': 'Diamond Docs', 'id': 4183}, {'name': 'Fish Films', 'id': 4184}, {'name': 'Oceanic Preservation Society', 'id': 4185}, {'name': 'Quickfire Films', 'id': 4186}, {'name': 'Participant Media', 'id': 6735}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-07-31,1162422.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Shallow Water. Deep Secret.,The Cove,False,7.9,241.0
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 99, 'name': 'Documentary'}]",http://thesummitfilm.com,133441,tt2363471,en,The Summit,"The Summit is a 2012 documentary film about the 2008 K2 disaster directed by Nick Ryan. It combines documentary footage with dramatized recreations of the events of the 2008 K2 disaster. On the way to and from the summit, eleven climbers died during a short time span creating one of the worst catastophes in climbing history. Much of the documentary footage was captured by Swedish mountaineer Fredrik Sträng. Sträng was planning to do a Documentary which was aborted due to the fact that he did not reach the summit. The footage was still valuable to help solving what really did happen since all the climbers had different stories about what happened.",6.312295,/6K6vzHlLrgqCc6CJUhzKmY7M1Mx.jpg,"[{'name': 'image now films', 'id': 5413}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}]",2012-10-12,0.0,95.0,"[{'iso_639_1': 'eu', 'name': 'euskera'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'ne', 'name': ''}]",Released,,The Summit,False,6.9,31.0
False,,1200000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}]",,16074,tt0386651,bo,Kekexili,A moving true story about volunteers protecting antelope against poachers in the severe mountains of Tibet.,1.811939,/7PDNJ6faCYyq5bzBTefmwn4ccfA.jpg,"[{'name': 'Huayi Brothers', 'id': 3393}, {'name': 'Taihe Film Investment Co. Ltd.', 'id': 12363}, {'name': 'Columbia Pictures Film Production Asia Limited', 'id': 76795}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2004-10-01,0.0,85.0,"[{'iso_639_1': 'bo', 'name': ''}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Mountain Patrol,False,6.8,12.0
False,,1182273,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",,31922,tt0103303,en,Year of the Gun,"In this thriller, American novelist David Raybourne (Andrew McCarthy) accidentally becomes entangled in the Red Brigade's terrorist plan to kidnap Italian Premier Aldo Moro during a research trip to Rome. As the terrorists attempt to kill David, he and his photojournalist friend (Sharon Stone) must struggle to stay alive.",1.74562,/iNwW3icQ2ouJYZXyycqBq1OGQJz.jpg,"[{'name': 'J&M Entertainment', 'id': 12474}, {'name': 'Shomedia', 'id': 13603}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-09-10,0.0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Year of the Gun,False,4.2,9.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,15842,tt0285280,da,En kærlighedshistorie,"Kira and Mads try to work out their marriage, after Kira has been two years in a mental institution, but is she really ready for the real world?",0.918722,/nSwfRkMVZ8m9ry1zJsE9WXVXT58.jpg,"[{'name': 'Nimbus Film', 'id': 6142}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}]",2001-10-26,0.0,93.0,"[{'iso_639_1': 'da', 'name': 'Dansk'}, {'iso_639_1': 'sv', 'name': 'svenska'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Kira's Reason: A Love Story,False,4.9,4.0
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",,49474,tt0113184,en,Go Now,"Nick, is a young Scottish soccer player living in the big city. He meets Karen, and the two fall in love and move in together. Soon after, Nick exhibits signs of serious illness. As his body slowly succumbs to multiple sclerosis, he experiences a wide sweep of jagged emotions, and in the process gives himself and those who love him the strength to carry on.",0.153884,/tnAOFBSuMTpWTiFfrWlgBnwzLdS.jpg,"[{'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'BBC', 'id': 5996}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1995-09-16,0.0,81.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Rumored,,Go Now,False,0.0,0.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,421851,tt6163356,en,Michael Moore in TrumpLand,"Oscar-winner Michael Moore dives right into hostile territory with his daring and hilarious one-man show, deep in the heart of TrumpLand in the weeks before the 2016 election.",1.585725,/h5Dx9IKtLMBLmHBW5SqHODRQ9Vb.jpg,"[{'name': 'Dog Eat Dog Films', 'id': 26137}, {'name': 'IMG Films', 'id': 76082}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-10-18,0.0,73.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,See the film Ohio republicans tried to shut down.,Michael Moore in TrumpLand,False,6.3,35.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,24709,tt0100058,en,Lost in the Barrens,The story of two very different boys in the Canadian wilderness. They must learn to depend on each other in order to survive.,0.7,/erPyr3yMl8deXZ5GBGxbDbb9QSR.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",1990-01-01,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Lost in the Barrens,False,0.0,0.0
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10769, 'name': 'Foreign'}]",http://www.hancinema.net/korean_movie_Howling.php,116227,tt2186819,ko,하울링,"A man is found burned to death inside of a car. Detective Sang-Gil (Song Kang-Ho) and his co-workers investigate the scene. Sang-Gil doesn't want to take the case, because it looks like a simple suicide case and won't help him get the promotion that he desperately wants. Furthermore, rookie female detective Eun-Young (Lee Na-Young) is selected as his partner for the case.",1.79924,/gQKUQ0CG8F7jlneQ6ZmWKhr7wKu.jpg,"[{'name': 'CJ Entertainment', 'id': 7036}, {'name': 'Opus Pictures', 'id': 7270}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2012-02-16,0.0,114.0,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,Howling,False,5.9,33.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.sonypictures.com/cthe/cowboybebop/,11299,tt0275277,ja,カウボーイビバップ 天国の扉,"Mars. Days before Halloween 2071. Villains blow up a tanker truck on Highway One, releasing a deadly virus that kills hundreds. Fearing a bigger, even more devastating biochemical attack, an astronomical reward is offered for the arrest and capture of the person behind the destruction. On the space ship ""Bebop,"" Spike Spiegel and his crew of bounty hunters (Jet Black, Faye Valentine, Ed and Ein) are bored and short of cash. But with the news of the reward, everything changes....",11.562163,/xKTg1xbKC6BWpjS09FHNZShrP4v.jpg,"[{'name': 'Bandai Visual Company', 'id': 528}, {'name': 'TriStar Pictures', 'id': 559}, {'name': 'Destination Films', 'id': 769}, {'name': 'Sunrise', 'id': 3153}, {'name': 'Emotion', 'id': 7122}, {'name': 'Bones', 'id': 11596}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-09-01,0.0,116.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Cowboy Bebop: The Movie,False,7.3,174.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",,95565,tt0074941,en,The Muthers,A band of female pirates go undercover at a prison camp on a coffee plantation to rescue their leader's sister.,0.574732,/eq8IsmMdI0p7RQ26CYRrD402kO0.jpg,"[{'name': 'Dimension Pictures', 'id': 4997}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",1976-11-01,0.0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Out of the steaming slave markets come the ravaging sea-savages...the Muthers!,The Muthers,False,4.3,3.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",http://www.vipsofilme.com.br/,70666,tt1235548,pt,VIPs,A human look on the life of one of the biggest frauds in the world happened by important people in Brazil.,3.734767,/eEpX5GoMecbyJMHfAtSh97nPJNZ.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'O2 Filmes', 'id': 345}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2011-03-25,0.0,95.0,"[{'iso_639_1': 'pt', 'name': 'Português'}]",Released,,VIPs,False,6.6,25.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,14645,tt0084555,fr,Le Père Noël est une ordure,"Félix, disguised as Father Christmas, hands out leaflets advertising a sexy Christmas party. His place is taken by an African Santa Claus and he returns to his caravan only to find his girlfriend Josette about to leave him. When he comes after her, she takes refuge at ""SOS Distress"", run by two neurotics, Thérèse and Pierre.",5.870932,/6uGKLMietstC36Ih8lybvKjFeQS.jpg,"[{'name': 'Films A2', 'id': 875}, {'name': 'Trinacra Films', 'id': 4765}, {'name': 'Les Films du Splendid', 'id': 13048}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1982-08-25,0.0,88.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Santa Claus Is a Stinker,False,7.4,203.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,23388,tt0036301,en,Report from the Aleutians,"A documentary propaganda film produced by the U.S. Army Signal Corps about the Aleutian Islands Campaign during World War II. The film opens with a map showing the strategic importance of the island, and the thrust of the 1942 Japanese offensive into Midway and Dutch Harbor. Nominated for the Academy Award for Best Documentary Feature.",0.62555,/8IwmIbM1fXZANujMEDMwf8h3iL.jpg,"[{'name': 'U.S. Army Signal Corps', 'id': 4223}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-07-30,0.0,47.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Report from the Aleutians,False,5.0,1.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,82407,tt0086980,en,Bloodsuckers from Outer Space,Farmers in Texas become brainwashed bloodsuckers.,0.788792,/roPl6zGKYq23fX3hRU6EQzVp0DV.jpg,"[{'name': 'One Of Those Productions', 'id': 8261}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1984-01-03,0.0,79.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Nobody Can Escape ...,Bloodsuckers from Outer Space,False,4.8,7.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,43006,tt0056267,en,My Geisha,"A director's (Yves Montand) wife (Shirley MacLaine) poses as a geisha to win the lead in his Japanese production of ""Madame Butterfly.""",0.14668,/8snEsqOsDoVhBbgAy5HK417otpQ.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Sachiko', 'id': 82939}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1962-06-13,0.0,119.0,"[{'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,My Geisha,False,6.3,4.0
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,279690,tt2386404,en,He Never Died,Jack is a solitary man with a mysterious past. His strange habits will soon become stranger when his past catches up with him.,6.78295,/1uF1kqE3E1UCGRAzAEhQldjE3RN.jpg,"[{'name': 'Alternate Ending Studios', 'id': 10530}, {'name': '108 Media', 'id': 26432}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2015-03-17,0.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Bullets. Blood. Bingo.,He Never Died,False,6.3,144.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,112531,tt2004270,pl,Ki – nie polubisz jej,"Ki is a young woman who no longer wants to live with the father of her child. She moves into a house in which lives Miko, a serious man who does not care for distractions. The responsibility of raising a child on her own comes up against the need to work and the wish to live a carefree life.",0.690042,/aleJ1WXK8gwxslNfCYJc99c8Mnh.jpg,"[{'name': 'The Film Factory', 'id': 3707}, {'name': 'Polish Film Institute', 'id': 6555}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2011-09-30,0.0,94.0,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,My Name Is Ki,False,6.3,3.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,10565,tt0195001,de,Kanak Attack,No overview found.,0.154169,/zTErRAAlH3SbcwDBtydFIlBkKLh.jpg,"[{'name': 'Becker & Häberle Filmproduktion GmbH', 'id': 5011}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2000-11-16,0.0,86.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Kanak Attack,False,7.0,2.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,43248,tt0050210,en,The Brain from Planet Arous,"An evil alien brain, bent on world domination, takes over the body of an atomic scientist, while a ""good"" alien brain inhabits the body of the scientist's dog and waits for an opportunity to defeat the evil brain.",0.598374,/cM0H9hTfKEUPg8DeDXZFIDJq41Q.jpg,"[{'name': 'Marquette Productions Ltd.', 'id': 12334}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1957-10-01,0.0,71.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Science-Fiction's most astounding story!,The Brain from Planet Arous,False,4.9,9.0
False,"{'id': 261057, 'name': 'I Am Curious Collection', 'poster_path': '/uUYpAJbmaaP8PvTz1xQHDvRCm17.jpg', 'backdrop_path': '/fsww9DBQh8bZmdSn3ThO8kWdo0w.jpg'}",0,"[{'id': 18, 'name': 'Drama'}]",,42695,tt0061834,sv,Jag är nyfiken - en film i gult,"Lena, aged twenty, wants to know all she can about life and reality. She collects information on everyone and everything, storing her findings in an enormous archive. She experiments with relationships, political activism, and meditation. Meanwhile, the actors, director and crew are shown in a humorous parallel plot about the making of the film and their reactions to the story and each other. Nudity, explicit sex, and controversial politics kept this film from being shown in the US while its seizure by Customs was appealed.",1.478689,/y1YdRRBEbGj5Hwmf6nt2lS3hZam.jpg,"[{'name': 'Sandrews', 'id': 1728}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",1967-01-01,0.0,121.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,I Am Curious (Yellow),False,4.7,17.0
False,,0,"[{'id': 53, 'name': 'Thriller'}]",,410212,tt5584732,de,Die Hölle – Inferno,A young Turkish woman living in Vienna feels increasingly lonely after she witnesses a murder and finds herself next on the killer's agenda in this smart and gritty thriller from the director of ANATOMY and the Oscar-winning THE COUNTERFEITERS.,1.241803,/oGPXfMyzfy3oRN8m2MbRHMZMcwz.jpg,"[{'name': 'Allegro-Film', 'id': 404}, {'name': 'X-Filme Creative Pool', 'id': 1972}, {'name': 'The Amazing Film Company', 'id': 80107}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'AT', 'name': 'Austria'}]",2017-01-19,0.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,Wir kommen nicht in die Hölle - Die Hölle kommt zu uns,Cold Hell,False,6.0,4.0
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,9795,tt0407384,en,Earthsea,A reckless youth is destined to become the greatest sorcerer that the mystical land of Earthsea has ever known...,2.313791,/mqJ6deVvx6OkGmWMt13yAF037GT.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-12-13,0.0,180.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Everyone must find their own magic,Earthsea,False,5.9,28.0
